ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,CellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,retTiltValue,vid,ipAddress_1,vid_1,operState,availStatus,enDcSwch,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mmModeSwch,sharedId,sharedUniqueId,mcc,mnc,refENBCUCPFunction,refENBDUFunction,refCUEUtranCell,refDUEUtranCell,refECellEquipFunc,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,sharedId_Aau,sharedId_IrRru,sharedId_Prru,sharedId_rru,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,isMultiAauType,isMultiVbpType,rfAppMode,refSubRack,subRackType,sharedMeUniqueId,hasSharedMe,coModePSwch,coModeBSwch,coModeISwch,cellRSPortNum,refPlmn,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
ITBBU,441601,7906416,936369,17,龙川锦归接入网5GBBU_1,龙川锦归接入网5GBBU_1,GO_N5_4G河源龙川_锦归YRRU2,460-11,460-11;460-01,874.2,5,10M,228,9908,FDD,0,1,0,5,1,42.50.51.178,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,6,50.0,46.9,19.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.51.178,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936369,ENBDUFunction=460-11_936369,"ENBCUCPFunction=460-11_936369,CULTE=1,CUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936369,DULTE=1,DUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936369,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=17-0","SupportFunction=1,SectorFunction=SF_2",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6;Equipment=1,RfLink=8;Equipment=1,RfLink=7",,,,"Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936369,Plmn=1;ENBCUCPFunction=460-11_936369,Plmn=2",,,,,,1,1
ITBBU,441601,7906416,936369,18,龙川锦归接入网5GBBU_1,龙川锦归接入网5GBBU_1,GO_N5_4G河源龙川_锦归YRRU3,460-11,460-11;460-01,874.2,5,10M,230,9908,FDD,0,1,0,5,1,42.50.51.178,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,0,50.0,46.9,19.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.51.178,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936369,ENBDUFunction=460-11_936369,"ENBCUCPFunction=460-11_936369,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936369,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936369,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936369,Plmn=1;ENBCUCPFunction=460-11_936369,Plmn=2",,,,,,1,1
ITBBU,441601,7906330,936282,17,东源叶潭支局5GBBU_2,东源叶潭支局5GBBU_2,GO_N5_4G河源东源_叶潭车田RRU2,460-11,460-11;460-01,874.2,5,10M,49,33806,FDD,0,1,0,5,1,42.50.54.62,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,726,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.54.62,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936282,ENBDUFunction=460-11_936282,"ENBCUCPFunction=460-11_936282,CULTE=1,CUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936282,DULTE=1,DUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936282,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=17-0","SupportFunction=1,SectorFunction=SF_2",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6;Equipment=1,RfLink=8;Equipment=1,RfLink=7",,,,"Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936282,Plmn=1;ENBCUCPFunction=460-11_936282,Plmn=2",,,,,,1,1
ITBBU,441601,7906330,936282,16,东源叶潭支局5GBBU_2,东源叶潭支局5GBBU_2,GO_N5_4G河源东源_叶潭车田RRU1,460-11,460-11;460-01,874.2,5,10M,48,33806,FDD,0,1,0,5,1,42.50.54.62,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,732,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.54.62,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936282,ENBDUFunction=460-11_936282,"ENBCUCPFunction=460-11_936282,CULTE=1,CUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936282,DULTE=1,DUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936282,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=16-0","SupportFunction=1,SectorFunction=SF_1",,,,"Equipment=1,RfLink=3;Equipment=1,RfLink=4;Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936282,Plmn=1;ENBCUCPFunction=460-11_936282,Plmn=2",,,,,,1,1
ITBBU,441601,7906404,936357,18,紫金蓝塘支局5GBBU_8,紫金蓝塘支局5GBBU_8,GO_N5_4G河源紫金_蓝塘河塘基站01RRU3,460-11,460-11;460-01,874.2,5,10M,427,33805,FDD,0,1,0,5,1,8.150.19.171,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,582,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,8.150.19.171,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936357,ENBDUFunction=460-11_936357,"ENBCUCPFunction=460-11_936357,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936357,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936357,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936357,Plmn=1;ENBCUCPFunction=460-11_936357,Plmn=2",,,,,,1,1
ITBBU,441601,7906404,936357,16,紫金蓝塘支局5GBBU_8,紫金蓝塘支局5GBBU_8,GO_N5_4G河源紫金_蓝塘河塘基站01RRU1,460-11,460-11;460-01,874.2,5,10M,5,33805,FDD,0,1,0,5,1,8.150.19.171,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,558,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,4.0;4.0,200,8.150.19.171,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936357,ENBDUFunction=460-11_936357,"ENBCUCPFunction=460-11_936357,CULTE=1,CUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936357,DULTE=1,DUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936357,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=16-0","SupportFunction=1,SectorFunction=SF_1",,,,"Equipment=1,RfLink=3;Equipment=1,RfLink=4;Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936357,Plmn=1;ENBCUCPFunction=460-11_936357,Plmn=2",,,,,,1,1
ITBBU,441601,7906404,936357,20,紫金蓝塘支局5GBBU_8,紫金蓝塘支局5GBBU_8,GO_N5_4G河源紫金_蓝塘石城基站01RRU2,460-11,460-11;460-01,874.2,5,10M,123,33805,FDD,0,1,0,5,1,8.150.19.171,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,546,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,5.0;5.0,200,8.150.19.171,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936357,ENBDUFunction=460-11_936357,"ENBCUCPFunction=460-11_936357,CULTE=1,CUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936357,DULTE=1,DUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936357,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=20-0","SupportFunction=1,SectorFunction=SF_5",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17;Equipment=1,RfLink=20;Equipment=1,RfLink=19",,,,"Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936357,Plmn=1;ENBCUCPFunction=460-11_936357,Plmn=2",,,,,,1,1
ITBBU,441601,7906404,936357,19,紫金蓝塘支局5GBBU_8,紫金蓝塘支局5GBBU_8,GO_N5_4G河源紫金_蓝塘石城基站01RRU1,460-11,460-11;460-01,874.2,5,10M,122,33805,FDD,0,1,0,5,1,8.150.19.171,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,552,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,9.0;9.0,200,8.150.19.171,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936357,ENBDUFunction=460-11_936357,"ENBCUCPFunction=460-11_936357,CULTE=1,CUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936357,DULTE=1,DUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936357,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=19-0","SupportFunction=1,SectorFunction=SF_4",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=16;Equipment=1,RfLink=15",,,,"Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936357,Plmn=1;ENBCUCPFunction=460-11_936357,Plmn=2",,,,,,1,1
ITBBU,441601,7906011,542371,4,和平新局5GBBU_32,和平新局5GBBU_32,GS_N1_4G河源和平_东江雅苑A1栋A2栋外引RRU1,460-11,460-11;460-01,2120.0,1,20M,120,33810,FDD,0,1,0,5,1,42.50.43.62,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,324,46.0,42.9,12.2,2,1,2,1;0;0;1,1;0;0;1,,200,42.50.43.62,200,0,normal,0,R8862A S2100(A4A),R8862,VBPd04,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_542371,ENBDUFunction=460-11_542371,"ENBCUCPFunction=460-11_542371,CULTE=1,CUEUtranCellFDDLTE=4","ENBDUFunction=460-11_542371,DULTE=1,DUEUtranCellFDDLTE=4","ENBDUFunction=460-11_542371,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=4-4","SupportFunction=1,SectorFunction=SF_4",,,,"Equipment=1,RfLink=4-13;Equipment=1,RfLink=4-16",,,,"Equipment=1,ReplaceableUnit=54",,,,R8862A S2100(A4A),R8862A S2100(A4A),,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd04,"Equipment=1,ReplaceableUnit=VSW_1_1",167946,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_542371,Plmn=1;ENBCUCPFunction=460-11_542371,Plmn=2",,,,,,1,1
ITBBU,441601,7906404,936357,17,紫金蓝塘支局5GBBU_8,紫金蓝塘支局5GBBU_8,GO_N5_4G河源紫金_蓝塘河塘基站01RRU2,460-11,460-11;460-01,874.2,5,10M,426,33805,FDD,0,1,0,5,1,8.150.19.171,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,564,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,8.150.19.171,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936357,ENBDUFunction=460-11_936357,"ENBCUCPFunction=460-11_936357,CULTE=1,CUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936357,DULTE=1,DUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936357,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=17-0","SupportFunction=1,SectorFunction=SF_2",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6;Equipment=1,RfLink=8;Equipment=1,RfLink=7",,,,"Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936357,Plmn=1;ENBCUCPFunction=460-11_936357,Plmn=2",,,,,,1,1
ITBBU,441601,7906011,542371,1,和平新局5GBBU_32,和平新局5GBBU_32,GS_N1_4G河源和平_翠景湾二区C3栋D3栋外引RRU1,460-11,460-11;460-01,2120.0,1,20M,76,33810,FDD,0,1,0,5,1,42.50.43.62,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,420,46.0,42.9,12.2,2,1,2,1;0;0;1,1;0;0;1,,200,42.50.43.62,200,0,normal,0,R8862A S2100(A4A),R8862,VBPd04,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_542371,ENBDUFunction=460-11_542371,"ENBCUCPFunction=460-11_542371,CULTE=1,CUEUtranCellFDDLTE=1","ENBDUFunction=460-11_542371,DULTE=1,DUEUtranCellFDDLTE=1","ENBDUFunction=460-11_542371,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=1-1","SupportFunction=1,SectorFunction=SF_1",,,,"Equipment=1,RfLink=1-1;Equipment=1,RfLink=1-4",,,,"Equipment=1,ReplaceableUnit=51",,,,R8862A S2100(A4A),R8862A S2100(A4A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd04,"Equipment=1,ReplaceableUnit=VSW_1_1",167946,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_542371,Plmn=1;ENBCUCPFunction=460-11_542371,Plmn=2",,,,,,1,1
ITBBU,441601,7906307,936258,18,连平溪山支局5GBBU_3,连平溪山支局5GBBU_3,GO_N5_4G河源连平_溪山马洞基站01RRU3,460-11,460-11;460-01,874.2,5,10M,209,33794,FDD,0,1,0,5,1,42.50.48.190,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,546,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.190,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936258,ENBDUFunction=460-11_936258,"ENBCUCPFunction=460-11_936258,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936258,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936258,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936258,Plmn=1;ENBCUCPFunction=460-11_936258,Plmn=2",,,,,,1,1
ITBBU,441601,7906307,936258,20,连平溪山支局5GBBU_3,连平溪山支局5GBBU_3,GO_N5_4G河源连平_溪山东罗RRU2,460-11,460-11;460-01,874.2,5,10M,22,33794,FDD,0,1,0,5,1,42.50.48.190,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,588,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.190,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936258,ENBDUFunction=460-11_936258,"ENBCUCPFunction=460-11_936258,CULTE=1,CUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936258,DULTE=1,DUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936258,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=20-0","SupportFunction=1,SectorFunction=SF_5",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17;Equipment=1,RfLink=20;Equipment=1,RfLink=19",,,,"Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936258,Plmn=1;ENBCUCPFunction=460-11_936258,Plmn=2",,,,,,1,1
ITBBU,441601,7906307,936258,21,连平溪山支局5GBBU_3,连平溪山支局5GBBU_3,GO_N5_4G河源连平_溪山东罗RRU3,460-11,460-11;460-01,874.2,5,10M,266,33794,FDD,0,1,0,5,1,42.50.48.190,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,582,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.48.190,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936258,ENBDUFunction=460-11_936258,"ENBCUCPFunction=460-11_936258,CULTE=1,CUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936258,DULTE=1,DUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936258,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=21-0","SupportFunction=1,SectorFunction=SF_6",,,,"Equipment=1,RfLink=22;Equipment=1,RfLink=24;Equipment=1,RfLink=21;Equipment=1,RfLink=23",,,,"Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936258,Plmn=1;ENBCUCPFunction=460-11_936258,Plmn=2",,,,,,1,1
ITBBU,441601,7906488,936439,48,市区临江支局5GBBU_28,市区临江支局5GBBU_28,GS_N3_4G河源市区_赣深高铁高岭隧道出口/入口(2),460-11,460-11;460-01,1850.0,3,20M,97,33803,FDD,1,1,0,5,1,8.150.23.79,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,2,2,1,90,52.0;52.0,51.9;51.9,21.2;21.2,2,1,1,"1;1;0;0,1;1;0;0","1;1;0;0,1;1;0;0",,200,8.150.23.79,200,0,normal,0,R9264 M1821(ACA),R9264,VBPe04,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936439,ENBDUFunction=460-11_936439,"ENBCUCPFunction=460-11_936439,CULTE=1,CUEUtranCellFDDLTE=48","ENBDUFunction=460-11_936439,DULTE=1,DUEUtranCellFDDLTE=48","ENBDUFunction=460-11_936439,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=48-1;ENBDUFunction=460-11_936439,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=49-2","SupportFunction=1,SectorFunction=SF_11;SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=52",,,,R9264 M1821(ACA);R9264 M1821(ACA),R9264 M1821(ACA);R9264 M1821(ACA),,,,,"SupportFunction=1,BpPoolFunction=BF_6;SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6;Equipment=1,ReplaceableUnit=VBP_1_6",VBPe04;VBPe04,"Equipment=1,ReplaceableUnit=VSW_1_1",4109,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936439,Plmn=1;ENBCUCPFunction=460-11_936439,Plmn=2",,,,,,2,1
ITBBU,441601,7906279,936228,18,龙川通衢接入网5GBBU_3,龙川通衢接入网5GBBU_3,GO_N5_4G河源龙川_通衢儒南RRU3,460-11,460-11;460-01,874.2,5,10M,237,9908,FDD,0,1,0,5,1,42.50.47.106,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,570,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.47.106,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936228,ENBDUFunction=460-11_936228,"ENBCUCPFunction=460-11_936228,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936228,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936228,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11;Equipment=1,RfLink=9",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936228,Plmn=1;ENBCUCPFunction=460-11_936228,Plmn=2",,,,,,1,1
ITBBU,441601,7906279,936228,19,龙川通衢接入网5GBBU_3,龙川通衢接入网5GBBU_3,GO_N5_4G河源龙川_通衢葛藤RRU1,460-11,460-11;460-01,874.2,5,10M,21,9908,FDD,0,1,0,5,1,42.50.47.106,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,192,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.47.106,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936228,ENBDUFunction=460-11_936228,"ENBCUCPFunction=460-11_936228,CULTE=1,CUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936228,DULTE=1,DUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936228,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=19-0","SupportFunction=1,SectorFunction=SF_4",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=16;Equipment=1,RfLink=15",,,,"Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936228,Plmn=1;ENBCUCPFunction=460-11_936228,Plmn=2",,,,,,1,1
