259	"GM_N5_河源龙川_龙川老局RRU2-XJ"	115.252690	24.103401	220.0	"blue"
260	"GM_N5_河源龙川_龙川老局RRU3-XJ"	115.252690	24.103401	320.0	"blue"
261	"GM_N5_河源市区_兴源局RRU1"	114.699455	23.749569	30.0	"blue"
262	"GM_N5_河源市区_兴源局RRU2"	114.699455	23.749569	120.0	"blue"
263	"GM_N5_河源市区_兴源局RRU3"	114.699455	23.749569	210.0	"blue"
264	"GM_N5_河源市区_兴源局RRU4"	114.699455	23.749569	300.0	"blue"
265	"GM_N78_河源东源_灯塔支局AAU1"	114.791167	24.009608	15.0	"blue"
266	"GM_N78_河源东源_灯塔支局AAU2"	114.791167	24.009608	180.0	"blue"
267	"GM_N78_河源东源_灯塔支局AAU3"	114.791167	24.009608	330.0	"blue"
268	"GM_N78_河源东源_电信大楼AAU1"	114.734860	23.795070	90.0	"blue"
269	"GM_N78_河源东源_电信大楼AAU2"	114.734860	23.795070	160.0	"blue"
270	"GM_N78_河源东源_电信大楼AAU3"	114.734860	23.795070	230.0	"blue"
271	"GM_N78_河源和平_和平电信LAAU1"	114.934858	24.444562	50.0	"blue"
272	"GM_N78_河源和平_和平电信LAAU2"	114.934858	24.444562	190.0	"blue"
273	"GM_N78_河源和平_和平电信LAAU3"	114.934858	24.444562	310.0	"blue"
274	"GM_N78_河源和平_和平新局AAU1"	114.928450	24.453660	40.0	"blue"
275	"GM_N78_河源和平_和平新局AAU2"	114.928450	24.453660	230.0	"blue"
276	"GM_N78_河源和平_和平新局AAU3"	114.928450	24.453660	320.0	"blue"
277	"GM_N78_河源连平_连平电信大楼AAU1"	114.490070	24.364847	40.0	"blue"
278	"GM_N78_河源连平_连平电信大楼AAU2"	114.490070	24.364847	150.0	"blue"
279	"GM_N78_河源连平_连平电信大楼AAU3"	114.490070	24.364847	290.0	"blue"
280	"GM_N78_河源龙川_龙川老局AAU1"	115.252606	24.103436	100.0	"blue"
281	"GM_N78_河源龙川_龙川老局AAU2"	115.252606	24.103436	220.0	"blue"
282	"GM_N78_河源龙川_龙川老局AAU3"	115.252606	24.103436	320.0	"blue"
283	"GM_N78_河源市区_宝源支局AAU1"	114.677600	23.738430	20.0	"blue"
284	"GM_N78_河源市区_宝源支局AAU2"	114.677600	23.738430	160.0	"blue"
285	"GM_N78_河源市区_宝源支局AAU3"	114.677600	23.738430	270.0	"blue"
286	"GM_N78_河源市区_大学城接入网AAU1"	114.736944	23.761110	90.0	"blue"
287	"GM_N78_河源市区_大学城接入网AAU2"	114.736944	23.761110	220.0	"blue"
288	"GM_N78_河源市区_大学城接入网AAU3"	114.736944	23.761110	340.0	"blue"
289	"GM_N78_河源市区_电信枢纽楼AAU1"	114.699706	23.761510	30.0	"blue"
290	"GM_N78_河源市区_电信枢纽楼AAU2"	114.699706	23.761510	130.0	"blue"
291	"GM_N78_河源市区_电信枢纽楼AAU3"	114.699706	23.761510	230.0	"blue"
292	"GM_N78_河源市区_高新区支局AAU1"	114.668744	23.648241	50.0	"blue"
293	"GM_N78_河源市区_高新区支局AAU2"	114.668744	23.648241	190.0	"blue"
294	"GM_N78_河源市区_高新区支局AAU3"	114.668744	23.648241	290.0	"blue"
295	"GM_N78_河源市区_公园局AAU1"	114.696310	23.740540	10.0	"blue"
296	"GM_N78_河源市区_公园局AAU2"	114.696310	23.740540	130.0	"blue"
297	"GM_N78_河源市区_公园局AAU3"	114.696310	23.740540	240.0	"blue"
298	"GM_N78_河源市区_河紫路接入网AAU1"	114.703650	23.730157	130.0	"blue"
299	"GM_N78_河源市区_河紫路接入网AAU2"	114.703650	23.730157	240.0	"blue"
300	"GM_N78_河源市区_河紫路接入网AAU3"	114.703650	23.730157	350.0	"blue"
301	"GM_N78_河源市区_火车站机楼AAU1"	114.681275	23.760296	60.0	"blue"
302	"GM_N78_河源市区_火车站机楼AAU2"	114.681275	23.760296	200.0	"blue"
303	"GM_N78_河源市区_火车站机楼AAU3"	114.681275	23.760296	320.0	"blue"
304	"GM_N78_河源市区_理工学校食堂AAU1"	114.740277	23.748611	60.0	"blue"
305	"GM_N78_河源市区_理工学校食堂AAU1（二载）"	114.740277	23.748611	60.0	"blue"
306	"GM_N78_河源市区_理工学校食堂AAU2"	114.740277	23.748611	190.0	"blue"
307	"GM_N78_河源市区_理工学校食堂AAU2（二载）"	114.740277	23.748611	190.0	"blue"
308	"GM_N78_河源市区_理工学校食堂AAU3"	114.740277	23.748611	300.0	"blue"
309	"GM_N78_河源市区_理工学校食堂AAU3（二载）"	114.740277	23.748611	300.0	"blue"
310	"GM_N78_河源市区_临江接入网AAU1"	114.680829	23.656503	80.0	"blue"
