ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,mcc,mnc,plmn,earfcnDl,frequency,freqBandInd,pci,tac,cellSize,cellRSPortNum,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,mimVersion,mimVersion_8,mimVersion_Range,connectionState,maintainState,administrativeState,ranShareSwitch,networkingMode,ipAddress,refENBFunctionNBIoT,refEUtranCellNBIoT,refECellEquipFunc,refPlmn,rfAppMode,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
SDR,441651,541164,541164,82,紫金临江星悦酒楼F,ENBFunctionNBIoT,紫金临江澄岭YF_NB_2（工程）,541164-82,460-11-541164-82,460,11,460-11,869.3,869.3,5,419,33911,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.23.7,ENBFunctionNBIoT=541164,"ENBFunctionNBIoT=541164,EUtranCellNBIoT=22","ENBFunctionNBIoT=541164,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542476,542476,81,东源黄村支局LBBU5(原C网BBU:147-东源黄村接入网),ENBFunctionNBIoT,东源黄村支局F_NB(CL双模)_1（工程）,542476-81,460-11-542476-81,460,11,460-11,869.1,869.1,5,433,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.51.6,ENBFunctionNBIoT=542476,"ENBFunctionNBIoT=542476,EUtranCellNBIoT=4","ENBFunctionNBIoT=542476,ECellEquipmentFunctionNB=2","Operator=1,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541164,541164,80,紫金临江星悦酒楼F,ENBFunctionNBIoT,紫金临江澄岭YF_NB_0（工程）,541164-80,460-11-541164-80,460,11,460-11,869.3,869.3,5,417,33911,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.23.7,ENBFunctionNBIoT=541164,"ENBFunctionNBIoT=541164,EUtranCellNBIoT=20","ENBFunctionNBIoT=541164,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,542542,542542,81,东源新港杨梅YF_800M（工程）,ENBFunctionNBIoT,东源新港杨梅YF_NB_1（工程）,542542-81,460-11-542542-81,460,11,460-11,869.1,869.1,5,61,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.2.151,ENBFunctionNBIoT=542542,"ENBFunctionNBIoT=542542,EUtranCellNBIoT=17","ENBFunctionNBIoT=542542,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540739,540739,80,市区岩前开发区F,ENBFunctionNBIoT,市区岩前开发区F_NB_0（工程）,540739-80,460-11-540739-80,460,11,460-11,869.5,869.5,5,288,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.11.143,ENBFunctionNBIoT=540739,"ENBFunctionNBIoT=540739,EUtranCellNBIoT=16","ENBFunctionNBIoT=540739,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542466,542466,82,东源义合南浩LF_800M（工程）,ENBFunctionNBIoT,东源义合上屯F_NB_0（工程）,542466-82,460-11-542466-82,460,11,460-11,869.5,869.5,5,120,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.72,ENBFunctionNBIoT=542466,"ENBFunctionNBIoT=542466,EUtranCellNBIoT=18","ENBFunctionNBIoT=542466,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540811,540811,83,市区梧桐山YF,ENBFunctionNBIoT,市区梧桐山F_NB_0（工程）,540811-83,460-11-540811-83,460,11,460-11,869.5,869.5,5,447,33910,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.5.16,ENBFunctionNBIoT=540811,"ENBFunctionNBIoT=540811,EUtranCellNBIoT=18","ENBFunctionNBIoT=540811,ECellEquipmentFunctionNB=8","Operator=2,Plmn=1",0,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540739,540739,81,市区岩前开发区F,ENBFunctionNBIoT,市区岩前开发区F_NB_1（工程）,540739-81,460-11-540739-81,460,11,460-11,869.1,869.1,5,289,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.11.143,ENBFunctionNBIoT=540739,"ENBFunctionNBIoT=540739,EUtranCellNBIoT=17","ENBFunctionNBIoT=540739,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540687,540687,80,市区富临F,ENBFunctionNBIoT,市区富临F_NB_0（工程）,540687-80,460-11-540687-80,460,11,460-11,869.5,869.5,5,30,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.4.135,ENBFunctionNBIoT=540687,"ENBFunctionNBIoT=540687,EUtranCellNBIoT=16","ENBFunctionNBIoT=540687,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540687,540687,82,市区富临F,ENBFunctionNBIoT,市区富临F_NB_2（工程）,540687-82,460-11-540687-82,460,11,460-11,869.3,869.3,5,32,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.4.135,ENBFunctionNBIoT=540687,"ENBFunctionNBIoT=540687,EUtranCellNBIoT=18","ENBFunctionNBIoT=540687,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540800,540800,81,龙川东大锦绣花园前F,ENBFunctionNBIoT,龙川旅游LF_NB_1（工程）,540800-81,460-11-540800-81,460,11,460-11,869.1,869.1,5,397,33916,1,1,43.0,43.0,32.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.13,ENBFunctionNBIoT=540800,"ENBFunctionNBIoT=540800,EUtranCellNBIoT=16","ENBFunctionNBIoT=540800,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540800,540800,83,龙川东大锦绣花园前F,ENBFunctionNBIoT,龙川东大锦绣花园前F_NB_0（工程）,540800-83,460-11-540800-83,460,11,460-11,869.5,869.5,5,399,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.13,ENBFunctionNBIoT=540800,"ENBFunctionNBIoT=540800,EUtranCellNBIoT=18","ENBFunctionNBIoT=540800,ECellEquipmentFunctionNB=7","Operator=2,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541139,541139,80,市区高新区泥金村F,ENBFunctionNBIoT,市区高新区银润通讯F_NB_0（工程）,541139-80,460-11-541139-80,460,11,460-11,869.5,869.5,5,390,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.8.155,ENBFunctionNBIoT=541139,"ENBFunctionNBIoT=541139,EUtranCellNBIoT=16","ENBFunctionNBIoT=541139,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542432,542432,81,龙川丰稔LF_800M（工程）,ENBFunctionNBIoT,龙川丰稔LF_NB_1（工程）,542432-81,460-11-542432-81,460,11,460-11,869.1,869.1,5,469,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.82,ENBFunctionNBIoT=542432,"ENBFunctionNBIoT=542432,EUtranCellNBIoT=17","ENBFunctionNBIoT=542432,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542471,542471,80,连平石龙YF_800M（工程）,ENBFunctionNBIoT,连平石龙YF_NB_0（工程）,542471-80,460-11-542471-80,460,11,460-11,869.5,869.5,5,189,33911,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.15.176,ENBFunctionNBIoT=542471,"ENBFunctionNBIoT=542471,EUtranCellNBIoT=16","ENBFunctionNBIoT=542471,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541400,541400,80,市区黄子洞基站F_800M（工程）,ENBFunctionNBIoT,市区黄子洞基站F_NB_0（工程）,541400-80,460-11-541400-80,460,11,460-11,869.5,869.5,5,45,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.3.156,ENBFunctionNBIoT=541400,"ENBFunctionNBIoT=541400,EUtranCellNBIoT=16","ENBFunctionNBIoT=541400,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540846,540846,84,市区粤赣高速城北出口F,ENBFunctionNBIoT,市区白岭头格岭F_NB_1（工程）,540846-84,460-11-540846-84,460,11,460-11,869.1,869.1,5,58,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.134,ENBFunctionNBIoT=540846,"ENBFunctionNBIoT=540846,EUtranCellNBIoT=19","ENBFunctionNBIoT=540846,ECellEquipmentFunctionNB=8","Operator=2,Plmn=1",0,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541400,541400,82,市区黄子洞基站F_800M（工程）,ENBFunctionNBIoT,市区黄子洞基站F_NB_2（工程）,541400-82,460-11-541400-82,460,11,460-11,869.3,869.3,5,47,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.3.156,ENBFunctionNBIoT=541400,"ENBFunctionNBIoT=541400,EUtranCellNBIoT=18","ENBFunctionNBIoT=541400,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540846,540846,83,市区粤赣高速城北出口F,ENBFunctionNBIoT,市区白岭头格岭F_NB_0（工程）,540846-83,460-11-540846-83,460,11,460-11,869.5,869.5,5,57,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.134,ENBFunctionNBIoT=540846,"ENBFunctionNBIoT=540846,EUtranCellNBIoT=18","ENBFunctionNBIoT=540846,ECellEquipmentFunctionNB=7","Operator=2,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540688,540688,80,市区卫星路F,ENBFunctionNBIoT,市区卫星路F_NB_0（工程）,540688-80,460-11-540688-80,460,11,460-11,869.5,869.5,5,150,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.4.136,ENBFunctionNBIoT=540688,"ENBFunctionNBIoT=540688,EUtranCellNBIoT=16","ENBFunctionNBIoT=540688,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540688,540688,81,市区卫星路F,ENBFunctionNBIoT,市区卫星路F_NB_1（工程）,540688-81,460-11-540688-81,460,11,460-11,869.1,869.1,5,151,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.4.136,ENBFunctionNBIoT=540688,"ENBFunctionNBIoT=540688,EUtranCellNBIoT=17","ENBFunctionNBIoT=540688,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540688,540688,82,市区卫星路F,ENBFunctionNBIoT,市区卫星路F_NB_2（工程）,540688-82,460-11-540688-82,460,11,460-11,869.3,869.3,5,152,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.4.136,ENBFunctionNBIoT=540688,"ENBFunctionNBIoT=540688,EUtranCellNBIoT=18","ENBFunctionNBIoT=540688,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540846,540846,80,市区粤赣高速城北出口F,ENBFunctionNBIoT,市区鹏程F_NB_0（工程）,540846-80,460-11-540846-80,460,11,460-11,869.5,869.5,5,402,33905,1,1,29.2,29.2,18.4,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.134,ENBFunctionNBIoT=540846,"ENBFunctionNBIoT=540846,EUtranCellNBIoT=15","ENBFunctionNBIoT=540846,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541400,541400,81,市区黄子洞基站F_800M（工程）,ENBFunctionNBIoT,市区黄子洞基站F_NB_1（工程）,541400-81,460-11-541400-81,460,11,460-11,869.1,869.1,5,46,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.3.156,ENBFunctionNBIoT=541400,"ENBFunctionNBIoT=541400,EUtranCellNBIoT=17","ENBFunctionNBIoT=541400,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540846,540846,85,市区粤赣高速城北出口F,ENBFunctionNBIoT,市区白岭头格岭F_NB_2（工程）,540846-85,460-11-540846-85,460,11,460-11,869.3,869.3,5,59,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.134,ENBFunctionNBIoT=540846,"ENBFunctionNBIoT=540846,EUtranCellNBIoT=20","ENBFunctionNBIoT=540846,ECellEquipmentFunctionNB=9","Operator=2,Plmn=1",0,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542427,542427,82,龙川新田F_800M（工程）,ENBFunctionNBIoT,龙川新田F_NB_2（工程）,542427-82,460-11-542427-82,460,11,460-11,869.3,869.3,5,440,33903,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.24.143,ENBFunctionNBIoT=542427,"ENBFunctionNBIoT=542427,EUtranCellNBIoT=18","ENBFunctionNBIoT=542427,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540846,540846,81,市区粤赣高速城北出口F,ENBFunctionNBIoT,市区鹏程F_NB_1（工程）,540846-81,460-11-540846-81,460,11,460-11,869.1,869.1,5,403,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.134,ENBFunctionNBIoT=540846,"ENBFunctionNBIoT=540846,EUtranCellNBIoT=16","ENBFunctionNBIoT=540846,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542417,542417,81,龙川水泥厂LF_800M（工程）,ENBFunctionNBIoT,龙川水泥厂LF_NB_1（工程）,542417-81,460-11-542417-81,460,11,460-11,869.1,869.1,5,487,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.79,ENBFunctionNBIoT=542417,"ENBFunctionNBIoT=542417,EUtranCellNBIoT=5","ENBFunctionNBIoT=542417,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542417,542417,80,龙川水泥厂LF_800M（工程）,ENBFunctionNBIoT,龙川水泥厂LF_NB_0（工程）,542417-80,460-11-542417-80,460,11,460-11,869.5,869.5,5,486,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.16.79,ENBFunctionNBIoT=542417,"ENBFunctionNBIoT=542417,EUtranCellNBIoT=4","ENBFunctionNBIoT=542417,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
