ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,plmn,frequency,freqBandInd,pci,tac,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mimVersion,mimVersion_8,mimVersion_Range,cellSize,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,rfAppMode,operState,availStatus,connectionState,maintainState,networkingMode,ipAddress,administrativeState,ranShareSwitch,refENBCUCPFunction,refENBCUUPFunction,refENBDUFunction,refCUEUtranCellNBIoT,refDUEUtranCellNBIoT,refECellEquipmentFunctionNB,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,refSubRack,subRackType,cellRSPortNum,earfcnDl,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
ITBBU,441601,7906265,936210,80,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_东水莫丰基站01NBRRU1,936210-80,460-11-936210-80,460-11,869.5,5,426,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906265,936210,85,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_礼士大房NBRRU3,936210-85,460-11-936210-85,460-11,869.3,5,411,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_22",,,,"Equipment=1,RfLink=46;Equipment=1,RfLink=45",,,,"Equipment=1,ReplaceableUnit=62;Equipment=1,ReplaceableUnit=62",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906265,936210,90,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_礼士赤水村用户机房01NBRRU2,936210-90,460-11-936210-90,460-11,869.1,5,66,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=90","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=90","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=90-0-0-0","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58;Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906265,936210,84,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_礼士大房NBRRU2,936210-84,460-11-936210-84,460-11,869.1,5,410,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_21",,,,"Equipment=1,RfLink=41;Equipment=1,RfLink=42",,,,"Equipment=1,ReplaceableUnit=61;Equipment=1,ReplaceableUnit=61",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906265,936210,91,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_礼士赤水村用户机房01NBRRU3,936210-91,460-11-936210-91,460-11,869.3,5,67,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=91","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=91","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=91-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906379,936332,80,和平林寨支局5GBBU_3,和平林寨支局5GBBU_3,GO_N5_河源和平_林寨杨洞NBRRU1,936332-80,460-11-936332-80,460-11,869.5,5,264,33917,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.14,5,1,ENBCUCPFunction=460-11_936332,ENBCUUPFunction=460-11_936332,ENBDUFunction=460-11_936332,"ENBCUCPFunction=460-11_936332,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936332,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936332,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906379,936332,82,和平林寨支局5GBBU_3,和平林寨支局5GBBU_3,GO_N5_河源和平_林寨杨洞NBRRU3,936332-82,460-11-936332-82,460-11,869.3,5,266,33917,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.14,5,1,ENBCUCPFunction=460-11_936332,ENBCUUPFunction=460-11_936332,ENBDUFunction=460-11_936332,"ENBCUCPFunction=460-11_936332,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936332,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936332,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=10;Equipment=1,RfLink=9",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906265,936210,81,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_东水莫丰基站01NBRRU2,936210-81,460-11-936210-81,460-11,869.1,5,427,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906265,936210,86,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_礼士赤水NBRRU1,936210-86,460-11-936210-86,460-11,869.5,5,62,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=86","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=86","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=86-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906265,936210,87,和平礼士支局5GBBU_2,和平礼士支局5GBBU_2,GO_N5_河源和平_礼士赤水NBRRU2,936210-87,460-11-936210-87,460-11,869.1,5,63,33917,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.2,5,1,ENBCUCPFunction=460-11_936210,ENBCUUPFunction=460-11_936210,ENBDUFunction=460-11_936210,"ENBCUCPFunction=460-11_936210,CUNBIOT=1,CUEUtranCellNBIoT=87","ENBDUFunction=460-11_936210,DUNBIOT=1,DUEUtranCellNBIoT=87","ENBDUFunction=460-11_936210,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=87-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906369,936322,82,龙川田心支局5GBBU_2,龙川田心支局5GBBU_2,GO_N5_河源龙川_鲤麻尾LNBRRU3,936322-82,460-11-936322-82,460-11,869.3,5,372,33904,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.23.159,5,1,ENBCUCPFunction=460-11_936322,ENBCUUPFunction=460-11_936322,ENBDUFunction=460-11_936322,"ENBCUCPFunction=460-11_936322,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936322,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936322,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906295,936245,82,和平热水支局5GBBU_2,和平热水支局5GBBU_2,GO_N5_河源和平_热水北联NBRRU1,936245-82,460-11-936245-82,460-11,869.5,5,94,33917,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.98,5,1,ENBCUCPFunction=460-11_936245,ENBCUUPFunction=460-11_936245,ENBDUFunction=460-11_936245,"ENBCUCPFunction=460-11_936245,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936245,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936245,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=10;Equipment=1,RfLink=9",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906295,936245,83,和平热水支局5GBBU_2,和平热水支局5GBBU_2,GO_N5_河源和平_热水北联NBRRU2,936245-83,460-11-936245-83,460-11,869.1,5,95,33917,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.98,5,1,ENBCUCPFunction=460-11_936245,ENBCUUPFunction=460-11_936245,ENBDUFunction=460-11_936245,"ENBCUCPFunction=460-11_936245,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936245,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936245,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906295,936245,80,和平热水支局5GBBU_2,和平热水支局5GBBU_2,GO_N5_河源和平_下芹菜塘基站01NBRRU1,936245-80,460-11-936245-80,460-11,869.5,5,343,33918,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.98,5,1,ENBCUCPFunction=460-11_936245,ENBCUUPFunction=460-11_936245,ENBDUFunction=460-11_936245,"ENBCUCPFunction=460-11_936245,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936245,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936245,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906295,936245,81,和平热水支局5GBBU_2,和平热水支局5GBBU_2,GO_N5_河源和平_下芹菜塘基站01NBRRU2,936245-81,460-11-936245-81,460-11,869.1,5,342,33918,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.48.98,5,1,ENBCUCPFunction=460-11_936245,ENBCUUPFunction=460-11_936245,ENBDUFunction=460-11_936245,"ENBCUCPFunction=460-11_936245,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936245,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936245,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906223,542528,85,市区古竹支局5GBBU_6,市区古竹支局5GBBU_6,GO_N5_河源紫金_义容竹园围NBRRU3,542528-85,460-11-542528-85,460-11,869.3,5,471,33913,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.36,5,1,ENBCUCPFunction=460-11_542528,ENBCUUPFunction=460-11_542528,ENBDUFunction=460-11_542528,"ENBCUCPFunction=460-11_542528,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_542528,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_542528,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906223,542528,82,市区古竹支局5GBBU_6,市区古竹支局5GBBU_6,GO_N5_河源紫金_义容寥连坑NBRRU3,542528-82,460-11-542528-82,460-11,869.3,5,263,33913,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.36,5,1,ENBCUCPFunction=460-11_542528,ENBCUUPFunction=460-11_542528,ENBDUFunction=460-11_542528,"ENBCUCPFunction=460-11_542528,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_542528,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_542528,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_16",,,,"Equipment=1,RfLink=21;Equipment=1,RfLink=22",,,,"Equipment=1,ReplaceableUnit=56;Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906223,542528,84,市区古竹支局5GBBU_6,市区古竹支局5GBBU_6,GO_N5_河源紫金_义容竹园围NBRRU2,542528-84,460-11-542528-84,460-11,869.1,5,470,33913,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.36,5,1,ENBCUCPFunction=460-11_542528,ENBCUUPFunction=460-11_542528,ENBDUFunction=460-11_542528,"ENBCUCPFunction=460-11_542528,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_542528,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_542528,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58;Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906280,936229,82,东源黄沙接入网5GBBU_2,东源黄沙接入网5GBBU_2,GO_N5_河源东源_黄沙车头NBRRU3,936229-82,460-11-936229-82,460-11,869.3,5,55,33915,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.30,5,1,ENBCUCPFunction=460-11_936229,ENBCUUPFunction=460-11_936229,ENBDUFunction=460-11_936229,"ENBCUCPFunction=460-11_936229,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936229,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936229,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=10;Equipment=1,RfLink=9",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906223,542528,81,市区古竹支局5GBBU_6,市区古竹支局5GBBU_6,GO_N5_河源紫金_义容寥连坑NBRRU2,542528-81,460-11-542528-81,460-11,869.1,5,262,33913,R9254 S8500(A6A),R9254,VBPe24,VSWd1,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.36,5,1,ENBCUCPFunction=460-11_542528,ENBCUUPFunction=460-11_542528,ENBDUFunction=460-11_542528,"ENBCUCPFunction=460-11_542528,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_542528,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_542528,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=17;Equipment=1,RfLink=18",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
