ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,rfAppMode,refEUtranCell,refENBFunction,refPlmn_enb,refPlmn,refECellEquipFunc,endcAnchorImmciSwch,earfcn,enDcSwch,ENBFunctionId,cellRSPortNum,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
SDR,441652,541275,541275,49,连平隆街F,连平隆街F,连平隆街F_1,460-11,460-11;460-01,1850.0,3,20M,450,33794,FDD,0,1,0,5,1,8.150.46.133,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,308,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541275,EUtranCellFDD=2",ENBFunctionFDD=541275,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541275,ECellEquipmentFunction=2",0,1850.0,0,541275,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540970,540970,53,市区西湖角YF,市区西湖角YF,市区西湖角YF_2,460-11,460-11;460-01,1870.0,3,20M,323,33802,FDD,0,1,0,5,1,8.150.8.171,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,0,1,632,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540970,EUtranCellFDD=6",ENBFunctionFDD=540970,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540970,ECellEquipmentFunction=6",0,1870.0,0,540970,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,540819,540819,51,和平阳明雅水LF,和平阳明雅水LF,和平工业园二期南和通讯F_0,460-11,460-11;460-01,1850.0,3,20M,378,33810,FDD,0,1,0,5,1,8.150.15.14,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,669,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540819,EUtranCellFDD=4",ENBFunctionFDD=540819,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540819,ECellEquipmentFunction=4",0,1850.0,0,540819,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,542539,542539,53,东源仙塘新局BBU13,东源仙塘新局FBBU13,东源蝴蝶岭金仕达YF_2,460-11,460-11;460-01,1850.0,3,20M,101,33800,FDD,0,1,0,5,1,8.150.14.34,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,196,49.0,47.9,17.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=542539,EUtranCellFDD=6",ENBFunctionFDD=542539,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542539,ECellEquipmentFunction=6",0,1850.0,0,542539,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0_b,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,542539,542539,58,东源仙塘新局BBU13,东源仙塘新局FBBU13,东源仙塘力升树灯厂_1.8G_1,460-11,460-11;460-01,1850.0,3,20M,217,33800,FDD,0,1,0,5,1,8.150.14.34,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,414,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542539,EUtranCellFDD=11",ENBFunctionFDD=542539,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542539,ECellEquipmentFunction=11",0,1850.0,0,542539,1,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541371,541371,0,紫金丽景嘉园室分外引F,紫金丽景嘉园室分外引F,紫金丽景嘉园室分外引F_0,460-11,460-11;460-01,2120.0,1,20M,294,33804,FDD,0,1,0,5,1,8.150.17.194,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,84,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541371,EUtranCellFDD=1",ENBFunctionFDD=541371,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541371,ECellEquipmentFunction=1",0,2120.0,0,541371,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,540695,540695,49,市区汇豪国际酒店F,市区汇豪国际酒店F,市区汇豪国际酒店F_1,460-11,460-11;460-01,1870.0,3,20M,459,33797,FDD,0,1,0,5,1,8.150.4.137,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,36,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540695,EUtranCellFDD=2",ENBFunctionFDD=540695,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540695,ECellEquipmentFunction=2",0,1870.0,0,540695,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPL1,3,3,3,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,542500,542500,16,连平三角2号办公区F,连平三角2号办公区F,连平三角2号办公区F_800M_0（工程）,460-11,460-11,874.2,5,10M,363,33811,FDD,0,1,0,5,0,8.150.17.40,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,128,49.0,44.9,17.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=542500,EUtranCellFDD=4",ENBFunctionFDD=542500,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542500,ECellEquipmentFunction=4",0,874.2,0,542500,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540802,540802,52,紫金幸福世纪花园室分外引F,紫金金山花苑室分外引F,紫金地方道路管理站_1.8GF_2,460-11,460-11;460-01,1850.0,3,20M,383,33804,FDD,0,1,0,5,1,8.150.17.153,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540802,EUtranCellFDD=5",ENBFunctionFDD=540802,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540802,ECellEquipmentFunction=5",0,1850.0,0,540802,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541072,541072,16,东源义合接入网F,东源义合接入网F,东源义合接入网F_800M_0（工程）,460-11,460-11;460-01,874.2,5,10M,27,33806,FDD,0,1,0,5,1,8.150.14.36,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,234,49.0,48.9,18.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541072,EUtranCellFDD=7",ENBFunctionFDD=541072,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541072,ECellEquipmentFunction=7",0,874.2,0,541072,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541275,541275,50,连平隆街F,连平隆街F,连平隆街F_2,460-11,460-11;460-01,1850.0,3,20M,71,33794,FDD,0,1,0,5,1,8.150.46.133,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,308,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541275,EUtranCellFDD=3",ENBFunctionFDD=541275,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541275,ECellEquipmentFunction=3",0,1850.0,0,541275,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540819,540819,56,和平阳明雅水LF,和平阳明雅水LF,和平阳明雅水LF_0_LT,460-11,460-11;460-01,1870.0,3,20M,328,33810,FDD,0,1,0,5,1,8.150.15.14,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,669,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540819,EUtranCellFDD=101",ENBFunctionFDD=540819,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540819,ECellEquipmentFunction=101",0,1870.0,0,540819,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,540838,540838,54,紫金林田接入网F,紫金林田接入网F,紫金林田接入网F_2_LT,460-11,460-11;460-01,1850.0,3,20M,468,33804,FDD,0,1,0,5,1,8.150.17.155,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,374,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540838,EUtranCellFDD=13",ENBFunctionFDD=540838,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540838,ECellEquipmentFunction=13",0,1850.0,0,540838,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541072,541072,18,东源义合接入网F,东源义合接入网F,东源义合接入网F_800M_2（工程）,460-11,460-11;460-01,874.2,5,10M,29,33806,FDD,0,1,0,5,1,8.150.14.36,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,234,49.0,48.9,18.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541072,EUtranCellFDD=9",ENBFunctionFDD=541072,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541072,ECellEquipmentFunction=9",0,874.2,0,541072,1,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540980,540980,50,市区河源大道南盛泰厂西侧YF,市区河源大道南盛泰厂西侧YF,市区黄岗职业技术学校_1.8GF_2,460-11,460-11;460-01,1870.0,3,20M,500,33802,FDD,0,1,0,5,1,8.150.16.146,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540980,EUtranCellFDD=6",ENBFunctionFDD=540980,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540980,ECellEquipmentFunction=6",0,1870.0,0,540980,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,937484,937484,31,紫金柏埔支局LBBU6,紫金柏埔支局LBBU6-XJ,紫金柏埔方湖小学_800M_1,460-11,460-11,874.2,5,10M,357,33804,FDD,0,1,0,5,1,8.150.17.225,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=937484,EUtranCellFDD=16",ENBFunctionFDD=937484,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=937484,ECellEquipmentFunction=16",0,874.2,0,937484,1,"Equipment=1,Rack=66,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8872A S8500(A8A),R8872,16,BPL1,3,2,2,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540886,540886,0,市区碧洋家园室分外引F,市区碧洋家园室分外引F,市区理想市场室分_2.1GF_0,460-11,460-11;460-01,2120.0,1,20M,257,33801,FDD,0,1,0,5,1,8.150.12.140,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,46.0,42.9,15.2,2,1,3,1;0;0;0,1;0;0;0,0,"ENBFunctionFDD=540886,EUtranCellFDD=1",ENBFunctionFDD=540886,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540886,ECellEquipmentFunction=1",0,2120.0,0,540886,0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,542526,542526,18,紫金临江工业区南TF_800（工程）,紫金临江工业区南TF_800M（工程）,紫金临江花坑TF_800M_0（工程）,460-11,460-11,874.2,5,10M,480,33804,FDD,0,1,0,5,1,8.150.23.12,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,768,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542526,EUtranCellFDD=3",ENBFunctionFDD=542526,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542526,ECellEquipmentFunction=3",0,874.2,0,542526,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,542526,542526,20,紫金临江工业区南TF_800（工程）,紫金临江工业区南TF_800M（工程）,紫金临江花坑TF_800M_1（工程）,460-11,460-11,874.2,5,10M,137,33804,FDD,0,1,0,5,1,8.150.23.12,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542526,EUtranCellFDD=8",ENBFunctionFDD=542526,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542526,ECellEquipmentFunction=8",0,874.2,0,542526,1,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,937484,937484,30,紫金柏埔支局LBBU6,紫金柏埔支局LBBU6-XJ,紫金柏埔方湖小学_800M_0,460-11,460-11,874.2,5,10M,356,33804,FDD,0,1,0,5,1,8.150.17.225,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=937484,EUtranCellFDD=15",ENBFunctionFDD=937484,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=937484,ECellEquipmentFunction=15",0,874.2,0,937484,1,"Equipment=1,Rack=65,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8872A S8500(A8A),R8872,16,BPL1,3,2,2,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542704,542704,2,河源广师大接入网BBU_1,河源广师大接入网BBU1,东源广师大河源校区唯实楼F_0_B1,460-11,460-11,2120.0,1,20M,14,33799,FDD,0,1,0,5,0,8.150.45.133,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,300,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=542704,EUtranCellFDD=14",ENBFunctionFDD=542704,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542704,ECellEquipmentFunction=14",0,2120.0,0,542704,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8894E M1821(A8C),R8894,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540819,540819,16,和平阳明雅水LF,和平阳明雅水LF,和平碧桂园公园上城地下室及电梯室分_800M_0,460-11,460-11;460-01,874.2,5,10M,345,33810,FDD,0,1,0,5,1,8.150.15.14,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,46.0,45.9,21.2,2,1,3,1;0;0;0,1;0;0;0,0,"ENBFunctionFDD=540819,EUtranCellFDD=7",ENBFunctionFDD=540819,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540819,ECellEquipmentFunction=7",0,874.2,0,540819,0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541072,541072,17,东源义合接入网F,东源义合接入网F,东源义合接入网F_800M_1（工程）,460-11,460-11;460-01,874.2,5,10M,28,33806,FDD,0,1,0,5,1,8.150.14.36,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,234,49.0,48.9,18.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541072,EUtranCellFDD=8",ENBFunctionFDD=541072,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541072,ECellEquipmentFunction=8",0,874.2,0,541072,1,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541228,541228,51,东源灯塔高速路口F,东源灯塔高速路口F,东源灯塔柯木新村委_1.8GF_0,460-11,460-11;460-01,1850.0,3,20M,335,33807,FDD,0,1,0,5,1,8.150.18.11,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541228,EUtranCellFDD=9",ENBFunctionFDD=541228,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541228,ECellEquipmentFunction=9",0,1850.0,0,541228,1,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,5,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,936063,936063,17,和平长塘支局LBBU5,和平长塘支局LBBU5-XJ,和平长塘秀河村大头坑_800M_1,460-11,460-11,874.2,5,10M,321,33809,FDD,0,1,0,5,1,8.150.49.131,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=936063,EUtranCellFDD=12",ENBFunctionFDD=936063,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=936063,ECellEquipmentFunction=12",0,874.2,0,936063,1,"Equipment=1,Rack=62,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,542458,542458,17,紫金上义YF_800M（工程）,紫金上义YF_800M（工程）,紫金上义光子顶F_800M_0（工程）,460-11,460-11;460-01,874.2,5,10M,200,33805,FDD,0,1,0,5,1,8.150.19.138,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542458,EUtranCellFDD=2",ENBFunctionFDD=542458,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542458,ECellEquipmentFunction=2",0,874.2,0,542458,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
